id,file,model,scheme,run,alpha,item_idx,gsm8k_index,gold,old_score,new_score,old_parsed_answer,parsed_answer,eos,failure_flagged
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714|a2.0|i48,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r1,2.0,48,42,26,0,1,,26,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714|a2.0|i57,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r1,2.0,57,111,16,0,1,,16,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714|a2.0|i72,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r1,2.0,72,146,2125,0,1,,2125,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714|a2.0|i82,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r1,2.0,82,28,25,0,1,,25,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714|a2.0|i90,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r1,2.0,90,83,600,0,1,,600,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714|a2.0|i98,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r1,2.0,98,146,2125,0,1,,2125,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714|a2.0|i108,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r1,2.0,108,103,140,0,1,,140,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714|a2.0|i116,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r1,2.0,116,83,600,0,1,,600,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714|a2.0|i119,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r1,2.0,119,28,25,0,1,,25,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714|a2.0|i120,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r1,2.0,120,99,58,0,1,,58,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714|a2.0|i138,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r1,2.0,138,124,10,0,1,,10,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714|a2.0|i144,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r1,2.0,144,124,10,0,1,,10,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714|a2.0|i152,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r1,2.0,152,146,2125,0,1,,2125,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714|a2.0|i161,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r1,2.0,161,35,9,0,1,,9,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714|a2.0|i165,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r1,2.0,165,152,4,0,1,,4,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714|a2.0|i179,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r1,2.0,179,198,320,0,1,,320,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714|a2.0|i186,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r1,2.0,186,46,163,0,1,,163,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714|a4.0|i20,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r1,4.0,20,10,366,0,1,,366,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714|a4.0|i29,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r1,4.0,29,49,30,0,1,,30,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714|a4.0|i31,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r1,4.0,31,10,366,0,1,,366,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714|a4.0|i57,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r1,4.0,57,111,16,0,1,,16,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714|a4.0|i68,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r1,4.0,68,28,25,0,1,,25,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714|a4.0|i72,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r1,4.0,72,146,2125,0,1,,2125,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714|a4.0|i82,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r1,4.0,82,28,25,0,1,,25,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714|a4.0|i87,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r1,4.0,87,0,18,0,1,,18,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714|a4.0|i90,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r1,4.0,90,83,600,0,1,,600,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714|a4.0|i108,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r1,4.0,108,103,140,0,1,,140,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714|a4.0|i114,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r1,4.0,114,23,8,0,1,,8,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714|a4.0|i116,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r1,4.0,116,83,600,0,1,,600,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714|a4.0|i117,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r1,4.0,117,64,300,0,1,,300,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714|a4.0|i119,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r1,4.0,119,28,25,0,1,,25,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714|a4.0|i136,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r1,4.0,136,116,42,0,1,,42,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714|a4.0|i138,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r1,4.0,138,124,10,0,1,,10,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714|a4.0|i144,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r1,4.0,144,124,10,0,1,,10,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714|a4.0|i152,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r1,4.0,152,146,2125,0,1,,2125,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714|a4.0|i154,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r1,4.0,154,80,10,0,1,,10,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714|a4.0|i161,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r1,4.0,161,35,9,0,1,,9,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714|a4.0|i172,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r1,4.0,172,64,300,0,1,,300,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714|a6.0|i20,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r1,6.0,20,10,366,0,1,,366,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714|a6.0|i29,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r1,6.0,29,49,30,0,1,,30,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714|a6.0|i31,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r1,6.0,31,10,366,0,1,,366,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714|a6.0|i39,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r1,6.0,39,100,175,0,1,,175,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714|a6.0|i90,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r1,6.0,90,83,600,0,1,,600,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714|a6.0|i92,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r1,6.0,92,190,360,0,1,,360,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714|a6.0|i108,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r1,6.0,108,103,140,0,1,,140,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714|a6.0|i118,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r1,6.0,118,199,7500,0,1,,7500,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714|a6.0|i136,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r1,6.0,136,116,42,0,1,,42,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714|a6.0|i138,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r1,6.0,138,124,10,0,1,,10,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714|a6.0|i141,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r1,6.0,141,149,16,0,1,,16,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714|a6.0|i143,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r1,6.0,143,149,16,0,1,,16,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714|a6.0|i146,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r1,6.0,146,199,7500,0,1,,7500,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714|a6.0|i147,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r1,6.0,147,199,7500,0,1,,7500,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714|a6.0|i154,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r1,6.0,154,80,10,0,1,,10,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714|a6.0|i169,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r1,6.0,169,149,16,0,1,,16,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714|a6.0|i170,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r1,6.0,170,122,48,0,1,,48,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714|a8.0|i6,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r1,8.0,6,41,200,0,1,,200,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714|a8.0|i28,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r1,8.0,28,137,29,0,1,,29,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714|a8.0|i30,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r1,8.0,30,137,29,0,1,,29,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714|a8.0|i65,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r1,8.0,65,64,300,0,1,,300,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714|a8.0|i79,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r1,8.0,79,41,200,0,1,,200,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714|a8.0|i108,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r1,8.0,108,103,140,0,1,,140,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714|a8.0|i117,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r1,8.0,117,64,300,0,1,,300,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714|a8.0|i172,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r1,8.0,172,64,300,0,1,,300,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714|a10.0|i28,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r1,10.0,28,137,29,0,1,,29,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714|a10.0|i30,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r1,10.0,30,137,29,0,1,,29,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714|a10.0|i87,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r1_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r1,10.0,87,0,18,0,1,,18,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r2_COMPLETE_20260714|a0.0|i7,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r2_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r2,0.0,7,159,15,0,1,,15,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r2_COMPLETE_20260714|a0.0|i8,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r2_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r2,0.0,8,6,260,0,1,,260,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r2_COMPLETE_20260714|a0.0|i10,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r2_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r2,0.0,10,56,3,0,1,,3,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r2_COMPLETE_20260714|a0.0|i13,SteerQuant_Meta-Llama-3-1-8B-Instruct_w4a16_bnb_nf4_sentiment_L16_r2_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w4a16_bnb_nf4,r2,0.0,13,159,15,0,1,,15,1,False
